I.D. Number,Customer Class,Node,Arrival Date,Waiting Time,Service Start Date,Service Time,Service End Date,Time Blocked,Exit Date,Destination,Queue Size at Arrival,Queue Size at Departure
40,0,1,2.110031431761258,0.0,2.110031431761258,0.26811001677856394,2.378141448539822,0.0,2.378141448539822,-1,1,3
44,0,1,2.361205367505586,0.0,2.361205367505586,0.04097196845654061,2.4021773359621266,0.0,2.4021773359621266,-1,2,2
45,0,1,2.3768915782264544,0.0012498703133676514,2.378141448539822,0.05293766228570407,2.431079110825526,0.0,2.431079110825526,-1,3,1
43,0,1,2.318092175221419,0.0,2.318092175221419,0.2030892827163111,2.5211814579377303,0.0,2.5211814579377303,-1,1,0
46,0,1,2.5343547305415535,0.0,2.5343547305415535,0.0003816992549894316,2.534736429796543,0.0,2.534736429796543,-1,0,0
47,0,1,2.610898830465798,0.0,2.610898830465798,0.1145001059359192,2.7253989364017173,0.0,2.7253989364017173,-1,0,1
48,0,1,2.7195554976175074,0.0,2.7195554976175074,0.08993411494547132,2.8094896125629787,0.0,2.8094896125629787,-1,1,1
49,0,1,2.8023662268485183,0.0,2.8023662268485183,0.048747958882120024,2.8511141857306384,0.0,2.8511141857306384,-1,1,2
50,0,1,2.8435697958523076,0.0,2.8435697958523076,0.037018924912885165,2.880588720765193,0.0,2.880588720765193,-1,1,1
52,0,1,2.888656208568236,0.0,2.888656208568236,0.014862856445210681,2.903519065013447,0.0,2.903519065013447,-1,1,1
53,0,1,2.9237878567451605,0.0,2.9237878567451605,0.04422953171598909,2.9680173884611496,0.0,2.9680173884611496,-1,1,2
54,0,1,2.9458520546877867,0.0,2.9458520546877867,0.028317805123502016,2.9741698598112887,0.0,2.9741698598112887,-1,2,1
51,0,1,2.8464577825096846,0.0,2.8464577825096846,0.13601992988808043,2.982477712397765,0.0,2.982477712397765,-1,2,0
55,0,1,2.98451341867268,0.0,2.98451341867268,0.06512061455443474,3.0496340332271146,0.0,3.0496340332271146,-1,0,3
57,0,1,3.033327943897552,0.0,3.033327943897552,0.017390129950197508,3.0507180738477495,0.0,3.0507180738477495,-1,2,2
56,0,1,3.031909256981871,0.0,3.031909256981871,0.04085067754141036,3.0727599345232814,0.0,3.0727599345232814,-1,1,1
58,0,1,3.043080734146806,0.006553299080308772,3.0496340332271146,0.05854523302015169,3.1081792662472663,0.0,3.1081792662472663,-1,3,0
59,0,1,3.141747988898286,0.0,3.141747988898286,0.10677752793789219,3.248525516836178,0.0,3.248525516836178,-1,0,2
62,0,1,3.2921448980849846,0.0,3.2921448980849846,0.0057935446359618226,3.2979384427209464,0.0,3.2979384427209464,-1,2,3
63,0,1,3.292986472496103,0.004951970224843283,3.2979384427209464,0.0009778007731817695,3.298916243494128,0.0,3.298916243494128,-1,3,2
60,0,1,3.2214994898774494,0.0,3.2214994898774494,0.11301329099149271,3.334512780868942,0.0,3.334512780868942,-1,1,1
61,0,1,3.2362377810370506,0.0,3.2362377810370506,0.12290310420233874,3.3591408852393894,0.0,3.3591408852393894,-1,2,0
64,0,1,3.3634312195995664,0.0,3.3634312195995664,0.019139636396700688,3.382570855996267,0.0,3.382570855996267,-1,0,1
66,0,1,3.3903411552485343,0.0,3.3903411552485343,0.00480331534703371,3.395144470595568,0.0,3.395144470595568,-1,1,1
68,0,1,3.4082413927534128,0.0,3.4082413927534128,0.021247407657638107,3.429488800411051,0.0,3.429488800411051,-1,2,2
65,0,1,3.3692291898589577,0.0,3.3692291898589577,0.06535344110952579,3.4345826309684835,0.0,3.4345826309684835,-1,1,1
67,0,1,3.399036539376031,0.0,3.399036539376031,0.04996429602472219,3.4490008354007533,0.0,3.4490008354007533,-1,1,0
69,0,1,3.4704099901353733,0.0,3.4704099901353733,0.040428144421239764,3.510838134556613,0.0,3.510838134556613,-1,0,2
71,0,1,3.4910364376760996,0.0,3.4910364376760996,0.032577873297280124,3.5236143109733797,0.0,3.5236143109733797,-1,2,2
72,0,1,3.5183520557188634,0.0,3.5183520557188634,0.013886889657210855,3.5322389453760743,0.0,3.5322389453760743,-1,2,2
70,0,1,3.4898405199521823,0.0,3.4898405199521823,0.042801255113190884,3.532641775065373,0.0,3.532641775065373,-1,1,1
74,0,1,3.559788557626872,0.0,3.559788557626872,0.01563815684420433,3.5754267144710763,0.0,3.5754267144710763,-1,1,1
76,0,1,3.6073661001808475,0.0,3.6073661001808475,0.0012017345097645737,3.608567834690612,0.0,3.608567834690612,-1,2,2
73,0,1,3.524109227043515,0.0,3.524109227043515,0.15338478277800016,3.677494009821515,0.0,3.677494009821515,-1,2,3
77,0,1,3.615284345732749,0.0,3.615284345732749,0.084587684986964,3.699872030719713,0.0,3.699872030719713,-1,2,4
75,0,1,3.6063142071527357,0.0,3.6063142071527357,0.11323239444869193,3.7195466016014276,0.0,3.7195466016014276,-1,1,3
79,0,1,3.680703055635255,0.01916897508445814,3.699872030719713,0.05245356590919892,3.752325596628912,0.0,3.752325596628912,-1,3,2
78,0,1,3.62401556410592,0.05347844571559479,3.677494009821515,0.08129626404653578,3.7587902738680508,0.0,3.7587902738680508,-1,3,1
81,0,1,3.7730921673589024,0.0,3.7730921673589024,0.048460654095735745,3.821552821454638,0.0,3.821552821454638,-1,1,3
82,0,1,3.78572051384858,0.0,3.78572051384858,0.06970425513806466,3.8554247689866448,0.0,3.8554247689866448,-1,2,4
83,0,1,3.8108384266692044,0.01071439478543379,3.821552821454638,0.05717723962765042,3.8787300610822886,0.0,3.8787300610822886,-1,3,3
85,0,1,3.833242428783934,0.04548763229835462,3.8787300610822886,0.023645694920566118,3.9023757560028547,0.0,3.9023757560028547,-1,4,2
84,0,1,3.8302132383529988,0.025211530633646007,3.8554247689866448,0.06645448983703472,3.9218792588236795,0.0,3.9218792588236795,-1,3,1
80,0,1,3.693164583774307,0.026382017827120574,3.7195466016014276,0.24752983282164776,3.9670764344230753,0.0,3.9670764344230753,-1,4,0
86,0,1,4.005192547490373,0.0,4.005192547490373,0.13891497700062327,4.144107524490996,0.0,4.144107524490996,-1,0,4
87,0,1,4.023484575666617,0.0,4.023484575666617,0.13037049191927608,4.153855067585893,0.0,4.153855067585893,-1,1,3
90,0,1,4.124703739622361,0.02915132796353248,4.153855067585893,0.0005677616317845136,4.154422829217678,0.0,4.154422829217678,-1,4,2
89,0,1,4.110162181522026,0.03394534296897067,4.144107524490996,0.035876620676954296,4.179984145167951,0.0,4.179984145167951,-1,3,1
88,0,1,4.042064116489922,0.0,4.042064116489922,0.18677473497974173,4.228838851469663,0.0,4.228838851469663,-1,2,0
91,0,1,4.230185540980664,0.0,4.230185540980664,0.0025769377033926233,4.232762478684057,0.0,4.232762478684057,-1,0,0
93,0,1,4.357994118235958,0.0,4.357994118235958,0.012543938414548705,4.370538056650506,0.0,4.370538056650506,-1,1,1
92,0,1,4.31576297962594,0.0,4.31576297962594,0.21836506289919555,4.534128042525135,0.0,4.534128042525135,-1,0,2
95,0,1,4.520032625178718,0.0,4.520032625178718,0.047403603196261024,4.567436228374979,0.0,4.567436228374979,-1,2,3
96,0,1,4.543770879275783,0.0,4.543770879275783,0.028404820824694532,4.572175700100478,0.0,4.572175700100478,-1,2,2
98,0,1,4.58365487018778,0.0,4.58365487018778,0.014387916635046238,4.598042786822826,0.0,4.598042786822826,-1,2,3
97,0,1,4.55528946972364,0.012146758651339518,4.567436228374979,0.07475515844392522,4.642191386818904,0.0,4.642191386818904,-1,3,4
99,0,1,4.589169292243728,0.008873494579098029,4.598042786822826,0.0730991422164946,4.671141929039321,0.0,4.671141929039321,-1,3,3
100,0,1,4.606723300091921,0.03546808672698365,4.642191386818904,0.04618314033829485,4.688374527157199,0.0,4.688374527157199,-1,3,2
94,0,1,4.459158924615613,0.0,4.459158924615613,0.242736741991755,4.701895666607368,0.0,4.701895666607368,-1,1,1
102,0,1,4.741369687809668,0.0,4.741369687809668,0.0012172442090525593,4.74258693201872,0.0,4.74258693201872,-1,1,1
103,0,1,4.752580207033635,0.0,4.752580207033635,0.02647407715803851,4.779054284191673,0.0,4.779054284191673,-1,1,1
101,0,1,4.62640104012021,0.044740888919110766,4.671141929039321,0.1368514936703491,4.80799342270967,0.0,4.80799342270967,-1,4,0
105,0,1,4.9906194000734425,0.0,4.9906194000734425,0.015970992799604566,5.006590392873047,0.0,5.006590392873047,-1,1,1
104,0,1,4.969912092506345,0.0,4.969912092506345,0.1017652080535063,5.071677300559851,0.0,5.071677300559851,-1,0,1
106,0,1,5.046732139684273,0.0,5.046732139684273,0.12122102654409872,5.167953166228371,0.0,5.167953166228371,-1,1,0
107,0,1,5.181282555723052,0.0,5.181282555723052,0.02809103835822402,5.209373594081276,0.0,5.209373594081276,-1,0,0
108,0,1,5.28830297787466,0.0,5.28830297787466,0.07746027800504596,5.365763255879706,0.0,5.365763255879706,-1,0,3
111,0,1,5.339228319533554,0.02653493634615245,5.365763255879706,0.01239740948067869,5.378160665360385,0.0,5.378160665360385,-1,3,2
110,0,1,5.334804229543349,0.0,5.334804229543349,0.08617847999967676,5.420982709543026,0.0,5.420982709543026,-1,2,1
112,0,1,5.460177402269331,0.0,5.460177402269331,0.01596577456065429,5.476143176829985,0.0,5.476143176829985,-1,1,1
113,0,1,5.531349429653961,0.0,5.531349429653961,0.06112086290223662,5.5924702925561975,0.0,5.5924702925561975,-1,1,1
109,0,1,5.321433752753155,0.0,5.321433752753155,0.2822782909919841,5.603712043745139,0.0,5.603712043745139,-1,1,0
114,0,1,5.623333571759786,0.0,5.623333571759786,0.030602452304888672,5.6539360240646745,0.0,5.6539360240646745,-1,0,1
115,0,1,5.644130957340852,0.0,5.644130957340852,0.022946896529455252,5.667077853870307,0.0,5.667077853870307,-1,1,0
116,0,1,5.74515934291853,0.0,5.74515934291853,0.061753129982703214,5.806912472901233,0.0,5.806912472901233,-1,0,0
119,0,1,5.912227734293671,0.0,5.912227734293671,0.0026616180755301144,5.914889352369201,0.0,5.914889352369201,-1,2,2
118,0,1,5.90672164276652,0.0,5.90672164276652,0.053407475888120004,5.96012911865464,0.0,5.96012911865464,-1,1,2
117,0,1,5.899450351470084,0.0,5.899450351470084,0.14551441840141432,6.044964769871498,0.0,6.044964769871498,-1,0,3
120,0,1,5.916028253568239,0.0,5.916028253568239,0.13407817781461517,6.050106431382854,0.0,6.050106431382854,-1,2,2
122,0,1,6.0144579838232195,0.030506786048278833,6.044964769871498,0.06366635086172234,6.108631120733221,0.0,6.108631120733221,-1,3,2
121,0,1,5.993614175651386,0.0,5.993614175651386,0.1175471221362816,6.1111612977876675,0.0,6.1111612977876675,-1,2,1
123,0,1,6.090598889802569,0.0,6.090598889802569,0.031658593348764974,6.122257483151334,0.0,6.122257483151334,-1,2,0
124,0,1,6.132888351069932,0.0,6.132888351069932,0.01688229091414062,6.149770641984072,0.0,6.149770641984072,-1,0,1
125,0,1,6.1371522639110365,0.0,6.1371522639110365,0.020682175086490062,6.157834438997527,0.0,6.157834438997527,-1,1,0
126,0,1,6.247866383351038,0.0,6.247866383351038,0.05540922720192931,6.3032756105529675,0.0,6.3032756105529675,-1,0,0
127,0,1,6.377424563112636,0.0,6.377424563112636,0.04080424312066544,6.4182288062333015,0.0,6.4182288062333015,-1,0,1
129,0,1,6.481600196144547,0.0,6.481600196144547,0.0008306024638695675,6.482430798608417,0.0,6.482430798608417,-1,1,1
128,0,1,6.3936545069781605,0.0,6.3936545069781605,0.10310213057658224,6.496756637554743,0.0,6.496756637554743,-1,1,0
130,0,1,6.537095735851693,0.0,6.537095735851693,0.00641079849060322,6.5435065343422965,0.0,6.5435065343422965,-1,0,1
132,0,1,6.545252234378142,0.0,6.545252234378142,0.018263636491885116,6.563515870870027,0.0,6.563515870870027,-1,1,1
131,0,1,6.543209908757405,0.0,6.543209908757405,0.14422304254795026,6.687432951305356,0.0,6.687432951305356,-1,1,0
134,0,1,6.77319940418481,0.0,6.77319940418481,0.012212136791151629,6.785411540975962,0.0,6.785411540975962,-1,1,1
133,0,1,6.767059476910276,0.0,6.767059476910276,0.03643175124992393,6.8034912281602,0.0,6.8034912281602,-1,0,2
135,0,1,6.787014773697875,0.0,6.787014773697875,0.0908401932942926,6.877854966992167,0.0,6.877854966992167,-1,1,2
136,0,1,6.792440500470324,0.0,6.792440500470324,0.16109836138141098,6.953538861851735,0.0,6.953538861851735,-1,2,3
138,0,1,6.936170870117612,0.0,6.936170870117612,0.023211563232639953,6.959382433350252,0.0,6.959382433350252,-1,2,4
139,0,1,6.950782834560665,0.002756027291069607,6.953538861851735,0.04321287460438761,6.9967517364561225,0.0,6.9967517364561225,-1,3,3
141,0,1,6.958079358608591,0.03867237784753108,6.9967517364561225,0.0007041153835904979,6.997455851839713,0.0,6.997455851839713,-1,4,2
140,0,1,6.956058035522278,0.0033243978279742237,6.959382433350252,0.07037980406795086,7.029762237418203,0.0,7.029762237418203,-1,3,1
137,0,1,6.816203553380736,0.0,6.816203553380736,0.23435987162700211,7.050563425007738,0.0,7.050563425007738,-1,2,0
142,0,1,7.1605965842276085,0.0,7.1605965842276085,0.023355848254380973,7.1839524324819894,0.0,7.1839524324819894,-1,0,0
144,0,1,7.224775773003733,0.0,7.224775773003733,0.004335628008398373,7.229111401012132,0.0,7.229111401012132,-1,1,1
